item_id,Month,Year,Qty,Sales
SKU-3360001,Sep,2024,6,1062
SKU-3370000,Sep,2024,5,708
SKU-3380001,Sep,2024,68,2075
SKU-3390001,Sep,2024,13,593
SKU-3400000,Sep,2024,20,1436
SKU-3410000,Sep,2024,18,682
SKU-3420000,Sep,2024,40,519
SKU-3430001,Sep,2024,5,494
SKU-3440000,Sep,2024,27,871
SKU-3450000,Sep,2024,36,687
SKU-3460001,Sep,2024,60,1178
SKU-3470001,Sep,2024,95,838
SKU-3480000,Sep,2024,11,114
SKU-3490000,Sep,2024,2,355
SKU-3500000,Sep,2024,22,676
SKU-3510000,Sep,2024,334,1108
SKU-3520000,Sep,2024,48,546
SKU-3530001,Sep,2024,24,760
SKU-3540001,Sep,2024,74,960
SKU-3550000,Sep,2024,4,547
SKU-3560001,Sep,2024,119,1436
SKU-3570000,Sep,2024,0,0
SKU-3580001,Sep,2024,71,1045
SKU-3590001,Sep,2024,26,706
SKU-3600001,Sep,2024,21,915
SKU-3610001,Sep,2024,16,797
SKU-3620000,Sep,2024,17,841
SKU-3630001,Sep,2024,24,930
SKU-3640000,Sep,2024,0,0
SKU-3650000,Sep,2024,12,1017
SKU-3660001,Sep,2024,125,363
SKU-3670001,Sep,2024,111,815
SKU-3680001,Sep,2024,53,741
SKU-3690000,Sep,2024,55,630
SKU-3700001,Sep,2024,11,926
SKU-3710001,Sep,2024,4,320
SKU-3720000,Sep,2024,16,594
SKU-3730001,Sep,2024,7,599
SKU-3740000,Sep,2024,13,509
SKU-3750001,Sep,2024,10,354
SKU-3760001,Sep,2024,20,1048
SKU-3770001,Sep,2024,87,1022
SKU-3780000,Sep,2024,118,578
SKU-3790000,Sep,2024,19,1161
SKU-3800000,Sep,2024,16,587
SKU-3810001,Sep,2024,17,579
SKU-3820000,Sep,2024,39,797
SKU-3830001,Sep,2024,4,524
SKU-3840001,Sep,2024,10,1084
SKU-3850000,Sep,2024,9,488
SKU-3860000,Sep,2024,8,479
SKU-3870001,Sep,2024,16,991
SKU-3880000,Sep,2024,57,500
SKU-3890001,Sep,2024,2,457
SKU-3900001,Sep,2024,15,441
SKU-3910001,Sep,2024,15,180
SKU-3920001,Sep,2024,33,439
SKU-3930001,Sep,2024,9,362
SKU-3940000,Sep,2024,11,235
SKU-3950001,Sep,2024,18,653
SKU-3960000,Sep,2024,22,1017
SKU-3970000,Sep,2024,0,0
SKU-3980000,Sep,2024,35,637
SKU-3990001,Sep,2024,15,345
SKU-4000000,Sep,2024,3,786
SKU-4010000,Sep,2024,4,607
SKU-4020001,Sep,2024,8,251
SKU-4030001,Sep,2024,116,691
SKU-4040000,Sep,2024,56,753
SKU-4050001,Sep,2024,1,50
SKU-4060001,Sep,2024,4,747
SKU-4070000,Sep,2024,76,639
SKU-4080001,Sep,2024,47,460
SKU-4090000,Sep,2024,308,913
SKU-4100000,Sep,2024,53,956
SKU-4110000,Sep,2024,41,848
SKU-4120001,Sep,2024,57,750
SKU-4130001,Sep,2024,8,608
SKU-4140000,Sep,2024,27,320
SKU-4150001,Sep,2024,211,527
SKU-4160000,Sep,2024,11,422
SKU-4170001,Sep,2024,22,479
SKU-4180000,Sep,2024,25,824
SKU-4190000,Sep,2024,0,0
SKU-4200000,Sep,2024,0,0
SKU-4210000,Sep,2024,14,477
SKU-4220001,Sep,2024,7,299
SKU-4230001,Sep,2024,1,237
SKU-4240001,Sep,2024,31,555
SKU-4250001,Sep,2024,138,1168
SKU-4260001,Sep,2024,6,506
SKU-4270000,Sep,2024,12,393
SKU-4280001,Sep,2024,48,588
SKU-4290001,Sep,2024,69,770
SKU-4300000,Sep,2024,23,689
SKU-4310000,Sep,2024,154,608
SKU-4320000,Sep,2024,2,167
SKU-4330001,Sep,2024,5,345
SKU-4340000,Sep,2024,42,903
SKU-4350000,Sep,2024,125,1034
SKU-4360000,Sep,2024,16,640
SKU-4370001,Sep,2024,154,855
SKU-4380000,Sep,2024,2,93
SKU-4390001,Sep,2024,19,861
SKU-4400000,Sep,2024,45,697
SKU-4410000,Sep,2024,27,579
SKU-4420001,Sep,2024,6,518
SKU-4430001,Sep,2024,28,891
SKU-4440000,Sep,2024,78,475
SKU-4450001,Sep,2024,32,810
SKU-4460000,Sep,2024,13,553
SKU-4470000,Sep,2024,39,937
SKU-4480001,Sep,2024,41,823
SKU-4490000,Sep,2024,5,1022
SKU-4500000,Sep,2024,29,795
SKU-4510000,Sep,2024,46,223
SKU-4520001,Sep,2024,2,234
SKU-4530000,Sep,2024,0,0
SKU-4540000,Sep,2024,30,278
SKU-4550000,Sep,2024,14,726
SKU-4560000,Sep,2024,12,516
SKU-4570001,Sep,2024,25,824
SKU-4580001,Sep,2024,11,1530
SKU-4590001,Sep,2024,200,669
SKU-4600001,Sep,2024,12,507
SKU-4610001,Sep,2024,130,925
SKU-4620000,Sep,2024,25,301
SKU-4630001,Sep,2024,32,817
SKU-4640000,Sep,2024,11,914
SKU-4650000,Sep,2024,1,315
SKU-4660001,Sep,2024,4,357
SKU-4670001,Sep,2024,116,568
SKU-4680001,Sep,2024,15,778
SKU-4690000,Sep,2024,15,1102
SKU-4700001,Sep,2024,29,610
SKU-4710000,Sep,2024,115,653
SKU-4720000,Sep,2024,1,307
SKU-4730000,Sep,2024,72,413
SKU-4740001,Sep,2024,12,647
SKU-4750000,Sep,2024,1,338
SKU-4760000,Sep,2024,69,662
SKU-4770000,Sep,2024,4,359
SKU-4780001,Sep,2024,10,618
SKU-4790000,Sep,2024,176,838
SKU-4800000,Sep,2024,105,515
SKU-4810000,Sep,2024,10,357
SKU-4820001,Sep,2024,0,0
SKU-4830000,Sep,2024,10,721
SKU-4840001,Sep,2024,20,326
SKU-4850000,Sep,2024,8,328
SKU-4860000,Sep,2024,3,179
SKU-4870001,Sep,2024,5,485
SKU-4880001,Sep,2024,5,482
SKU-4890001,Sep,2024,40,1028
SKU-4900001,Sep,2024,45,551
SKU-4910001,Sep,2024,1,214
SKU-4920000,Sep,2024,0,0
SKU-4930000,Sep,2024,17,657
SKU-4940001,Sep,2024,10,585
SKU-4950001,Sep,2024,4,592
SKU-4960001,Sep,2024,1,215
SKU-4970001,Sep,2024,0,55
SKU-4980000,Sep,2024,68,240
SKU-4990000,Sep,2024,49,792
SKU-5000000,Sep,2024,6,551
SKU-5010001,Sep,2024,10,620
SKU-5020000,Sep,2024,4,213
SKU-5030000,Sep,2024,19,467
SKU-5040000,Sep,2024,15,646
SKU-5050001,Sep,2024,31,332
SKU-5060001,Sep,2024,68,499
SKU-5070001,Sep,2024,7,536
SKU-5080000,Sep,2024,4,257
SKU-5090000,Sep,2024,79,595
SKU-5100000,Sep,2024,13,778
SKU-5110000,Sep,2024,5,412
SKU-5120000,Sep,2024,35,522
SKU-5130000,Sep,2024,0,115
SKU-5140000,Sep,2024,8,499
SKU-5150000,Sep,2024,30,578
SKU-5160001,Sep,2024,24,853
SKU-5170001,Sep,2024,9,447
SKU-5180001,Sep,2024,20,627
SKU-5190001,Sep,2024,184,509
SKU-5200000,Sep,2024,54,515
SKU-5210001,Sep,2024,287,909
SKU-5220001,Sep,2024,7,297
SKU-5230001,Sep,2024,79,502
SKU-5240000,Sep,2024,95,564
SKU-5250001,Sep,2024,23,568
SKU-5260001,Sep,2024,18,685
SKU-5270000,Sep,2024,12,493
SKU-5280000,Sep,2024,59,865
SKU-5290001,Sep,2024,22,555
SKU-5300001,Sep,2024,160,661
SKU-5310001,Sep,2024,9,833
SKU-5320001,Sep,2024,176,537
SKU-5330000,Sep,2024,41,518
SKU-5340000,Sep,2024,86,789
SKU-5350001,Sep,2024,57,505
SKU-5360000,Sep,2024,46,381
SKU-5370001,Sep,2024,0,0
SKU-5380001,Sep,2024,52,745
SKU-5390001,Sep,2024,4,378
SKU-5400000,Sep,2024,12,79
SKU-5410000,Sep,2024,14,514
SKU-5420001,Sep,2024,3,178
SKU-5430001,Sep,2024,4,647
SKU-5440000,Sep,2024,0,0
SKU-5450000,Sep,2024,0,0
SKU-5460001,Sep,2024,0,228
SKU-5470001,Sep,2024,25,905
SKU-5480001,Sep,2024,1,413
SKU-5490001,Sep,2024,4,233
SKU-5500000,Sep,2024,41,955
SKU-5510000,Sep,2024,5,156
SKU-5520001,Sep,2024,246,2200
SKU-5530000,Sep,2024,105,370
SKU-5540001,Sep,2024,7,112
SKU-5550000,Sep,2024,1,53
SKU-5560001,Sep,2024,27,543
SKU-5570001,Sep,2024,61,455
SKU-5580001,Sep,2024,87,502
SKU-5590000,Sep,2024,2,98
SKU-5600000,Sep,2024,23,1380
SKU-5610000,Sep,2024,2,120
SKU-5620001,Sep,2024,12,247
SKU-5630001,Sep,2024,29,516
SKU-5640001,Sep,2024,48,402
SKU-5650001,Sep,2024,5,470
SKU-5660001,Sep,2024,31,904
SKU-5670000,Sep,2024,4,464
SKU-5680001,Sep,2024,2,318
SKU-5690001,Sep,2024,0,0
SKU-5700001,Sep,2024,3,265
SKU-5710000,Sep,2024,0,0
SKU-5720001,Sep,2024,11,722
SKU-5730000,Sep,2024,0,0
SKU-5740001,Sep,2024,5,224
SKU-5750001,Sep,2024,1,62
SKU-5760000,Sep,2024,10,469
SKU-5770001,Sep,2024,4,297
SKU-5780000,Sep,2024,21,502
SKU-5790001,Sep,2024,4,1217
SKU-5800001,Sep,2024,68,604
SKU-5810001,Sep,2024,1,31
SKU-5820000,Sep,2024,3,127
SKU-5830000,Sep,2024,172,646
SKU-5840000,Sep,2024,10,181
SKU-5850001,Sep,2024,34,367
SKU-5860001,Sep,2024,12,419
SKU-5870001,Sep,2024,4,408
SKU-5880001,Sep,2024,15,524
SKU-5890001,Sep,2024,0,0
SKU-5900000,Sep,2024,23,662
SKU-5910000,Sep,2024,18,433
SKU-5920001,Sep,2024,6,477
SKU-5930000,Sep,2024,2,426
SKU-5940000,Sep,2024,17,472
SKU-5950001,Sep,2024,9,503
SKU-5960000,Sep,2024,100,384
SKU-5970001,Sep,2024,31,544
SKU-5980000,Sep,2024,72,248
SKU-5990001,Sep,2024,25,294
SKU-6000000,Sep,2024,0,0
SKU-6010000,Sep,2024,2,322
SKU-6020000,Sep,2024,64,344
SKU-6030000,Sep,2024,21,480
SKU-6040001,Sep,2024,4,475
SKU-6050001,Sep,2024,6,90
SKU-6060000,Sep,2024,2,189
SKU-6070000,Sep,2024,9,440
SKU-6080001,Sep,2024,1,25
SKU-6090001,Sep,2024,96,745
SKU-6100000,Sep,2024,4,861
SKU-6110000,Sep,2024,1,267
SKU-6120001,Sep,2024,219,712
SKU-6130000,Sep,2024,22,577
SKU-6140001,Sep,2024,118,564
SKU-6150001,Sep,2024,44,739
SKU-6160001,Sep,2024,9,104
SKU-6170001,Sep,2024,39,324
SKU-6180001,Sep,2024,2,136
SKU-6190000,Sep,2024,4,312
SKU-6200001,Sep,2024,0,0
SKU-6210001,Sep,2024,34,696
SKU-6220001,Sep,2024,14,700
SKU-6230001,Sep,2024,1,91
SKU-6240000,Sep,2024,8,316
SKU-6250001,Sep,2024,93,540
SKU-6260000,Sep,2024,6,690
SKU-6270001,Sep,2024,27,399
SKU-6280001,Sep,2024,2,228
SKU-6290001,Sep,2024,7,491
SKU-6300000,Sep,2024,22,859
SKU-6310001,Sep,2024,37,340
SKU-6320001,Sep,2024,12,375
SKU-6330001,Sep,2024,7,299
SKU-6340000,Sep,2024,11,164
SKU-6350001,Sep,2024,43,563
SKU-6360001,Sep,2024,0,0
SKU-6370001,Sep,2024,43,209
SKU-6380000,Sep,2024,4,499
SKU-6390000,Sep,2024,33,489
SKU-6400000,Sep,2024,21,334
SKU-6410001,Sep,2024,0,31
SKU-6420001,Sep,2024,0,0
SKU-6430001,Sep,2024,9,311
SKU-6440001,Sep,2024,24,823
SKU-6450000,Sep,2024,2,239
SKU-6460001,Sep,2024,6,165
SKU-6470000,Sep,2024,4,305
SKU-6480001,Sep,2024,12,408
SKU-6490001,Sep,2024,33,684
SKU-6500000,Sep,2024,0,0
SKU-6510001,Sep,2024,115,567
SKU-6520000,Sep,2024,57,328
SKU-6530000,Sep,2024,20,338
SKU-6540001,Sep,2024,29,717
SKU-6550000,Sep,2024,8,312
SKU-6560001,Sep,2024,12,319
SKU-6570001,Sep,2024,96,308
SKU-6580001,Sep,2024,7,413
SKU-6590000,Sep,2024,6,105
SKU-6600001,Sep,2024,4,240
SKU-6610000,Sep,2024,27,412
SKU-6620001,Sep,2024,66,618
SKU-6630000,Sep,2024,36,493
SKU-6640000,Sep,2024,11,142
SKU-6650001,Sep,2024,0,0
SKU-6660000,Sep,2024,4,205
SKU-6670000,Sep,2024,35,351
SKU-6680001,Sep,2024,1,167
SKU-6690001,Sep,2024,9,294
SKU-6700001,Sep,2024,12,506
SKU-6710000,Sep,2024,4,318
SKU-6720001,Sep,2024,12,405
SKU-6730000,Sep,2024,0,0
SKU-6740000,Sep,2024,19,310
SKU-6750001,Sep,2024,0,0
SKU-6760000,Sep,2024,21,291
SKU-6770001,Sep,2024,13,214
SKU-6780000,Sep,2024,8,277
SKU-6790001,Sep,2024,14,552
SKU-6800000,Sep,2024,65,352
SKU-6810001,Sep,2024,33,232
SKU-6820001,Sep,2024,15,410
SKU-6830001,Sep,2024,43,338
SKU-6840000,Sep,2024,10,270
SKU-6850000,Sep,2024,15,374
SKU-6860001,Sep,2024,46,360
SKU-6870001,Sep,2024,14,923
SKU-6880001,Sep,2024,41,294
SKU-6890000,Sep,2024,7,608
SKU-6900000,Sep,2024,0,0
SKU-6910001,Sep,2024,25,523
SKU-6920000,Sep,2024,16,251
SKU-6930000,Sep,2024,0,0
SKU-6940000,Sep,2024,29,367
SKU-6950000,Sep,2024,18,633
SKU-6960001,Sep,2024,79,427
SKU-6970001,Sep,2024,5,339
SKU-6980000,Sep,2024,6,133
SKU-6990000,Sep,2024,0,0
SKU-7000000,Sep,2024,0,300
SKU-7010001,Sep,2024,14,374
SKU-7020000,Sep,2024,120,485
SKU-7030000,Sep,2024,55,252
SKU-7040001,Sep,2024,0,43
SKU-7050001,Sep,2024,1,230
SKU-7060001,Sep,2024,2,205
SKU-7070001,Sep,2024,0,0
SKU-7080000,Sep,2024,5,363
SKU-7090000,Sep,2024,25,396
SKU-7100000,Sep,2024,24,336
SKU-7110001,Sep,2024,7,341
SKU-7120000,Sep,2024,14,336
SKU-7130000,Sep,2024,28,612
SKU-7140000,Sep,2024,94,489
SKU-7150000,Sep,2024,16,361
SKU-7160001,Sep,2024,0,0
SKU-7170000,Sep,2024,2,224
SKU-7180000,Sep,2024,1,126
SKU-7190001,Sep,2024,75,378
SKU-7200001,Sep,2024,6,362
SKU-7210000,Sep,2024,31,287
SKU-7220000,Sep,2024,12,269
SKU-7230000,Sep,2024,8,68
SKU-7240000,Sep,2024,0,0
SKU-7250001,Sep,2024,0,0
SKU-7260001,Sep,2024,3,150
SKU-7270001,Sep,2024,51,455
SKU-7280001,Sep,2024,101,464
SKU-7290001,Sep,2024,20,378
SKU-7300000,Sep,2024,0,0
SKU-7310001,Sep,2024,16,307
SKU-7320001,Sep,2024,3,524
SKU-7330001,Sep,2024,45,587
SKU-7340000,Sep,2024,10,296
SKU-7350001,Sep,2024,3,120
SKU-7360000,Sep,2024,15,446
SKU-7370000,Sep,2024,6,307
SKU-7380001,Sep,2024,0,0
SKU-7390001,Sep,2024,2,15
SKU-7400001,Sep,2024,36,289
SKU-7410000,Sep,2024,0,0
SKU-7420000,Sep,2024,37,337
SKU-7430001,Sep,2024,6,205
SKU-7440001,Sep,2024,29,354
SKU-7450000,Sep,2024,20,196
SKU-7460001,Sep,2024,6,170
SKU-7470001,Sep,2024,18,219
SKU-7480000,Sep,2024,5,177
SKU-7490000,Sep,2024,3,709
SKU-7500000,Sep,2024,0,0
SKU-7510000,Sep,2024,0,0
SKU-7520000,Sep,2024,6,253
SKU-7530000,Sep,2024,5,275
SKU-7540000,Sep,2024,0,0
SKU-7550001,Sep,2024,0,0
SKU-7560001,Sep,2024,8,435
SKU-7570001,Sep,2024,6,753
SKU-7580000,Sep,2024,98,321
SKU-7590001,Sep,2024,5,214
SKU-7600000,Sep,2024,8,98
SKU-7610001,Sep,2024,0,0
SKU-7620000,Sep,2024,33,261
SKU-7630000,Sep,2024,27,352
SKU-7640001,Sep,2024,3,277
SKU-7650001,Sep,2024,6,214
SKU-7660000,Sep,2024,6,271
SKU-7670000,Sep,2024,27,239
SKU-7680001,Sep,2024,2,231
SKU-7690001,Sep,2024,1,63
SKU-7700001,Sep,2024,37,325
SKU-7710000,Sep,2024,19,228
SKU-7720000,Sep,2024,7,986
SKU-7730000,Sep,2024,1,350
SKU-7740000,Sep,2024,10,506
SKU-7750000,Sep,2024,0,0
SKU-7760000,Sep,2024,4,436
SKU-7770001,Sep,2024,19,698
SKU-7780001,Sep,2024,73,408
SKU-7790000,Sep,2024,98,272
SKU-7800001,Sep,2024,6,120
SKU-7810000,Sep,2024,0,0
SKU-7820001,Sep,2024,2,139
SKU-7830000,Sep,2024,0,0
SKU-7840001,Sep,2024,0,37
SKU-7850000,Sep,2024,45,279
SKU-7860000,Sep,2024,10,140
SKU-7870001,Sep,2024,0,0
SKU-7880001,Sep,2024,11,191
SKU-7890001,Sep,2024,36,326
SKU-7900000,Sep,2024,24,305
SKU-7910000,Sep,2024,0,0
SKU-7920001,Sep,2024,18,6328
SKU-7930001,Sep,2024,0,0
SKU-7940001,Sep,2024,10,191
SKU-7950000,Sep,2024,6,478
SKU-7960001,Sep,2024,11,899
SKU-7970001,Sep,2024,4,291
SKU-7980001,Sep,2024,3,502
SKU-7990000,Sep,2024,0,0
SKU-8000001,Sep,2024,1,100
SKU-8010000,Sep,2024,31,482
SKU-8020001,Sep,2024,5,215
SKU-8030000,Sep,2024,3,194
SKU-8040001,Sep,2024,13,157
SKU-8050001,Sep,2024,14,204
SKU-8060000,Sep,2024,18,314
SKU-8070000,Sep,2024,4,274
SKU-8080000,Sep,2024,0,0
SKU-8090000,Sep,2024,12,374
SKU-8100001,Sep,2024,20,368
SKU-8110000,Sep,2024,0,0
SKU-8120001,Sep,2024,0,0
SKU-8130001,Sep,2024,12,255
SKU-8140000,Sep,2024,8,265
SKU-8150001,Sep,2024,11,227
SKU-8160000,Sep,2024,3,159
SKU-8170000,Sep,2024,43,138
SKU-8180001,Sep,2024,1,113
SKU-8190001,Sep,2024,23,115
SKU-8200000,Sep,2024,0,0
SKU-8210001,Sep,2024,3,350
SKU-8220001,Sep,2024,2,318
SKU-8230000,Sep,2024,19,217
SKU-8240001,Sep,2024,14,107
SKU-8250001,Sep,2024,6,364
SKU-8260001,Sep,2024,12,129
SKU-8270001,Sep,2024,61,255
SKU-8280000,Sep,2024,18,730
SKU-8290000,Sep,2024,18,375
SKU-8300001,Sep,2024,4,299
SKU-8310000,Sep,2024,2,166
SKU-8320000,Sep,2024,8,421
SKU-8330000,Sep,2024,3,190
SKU-8340000,Sep,2024,17,331
SKU-8350001,Sep,2024,10,281
SKU-8360000,Sep,2024,59,325
SKU-8370001,Sep,2024,3,139
SKU-8380000,Sep,2024,89,305
SKU-8390000,Sep,2024,58,322
SKU-8400000,Sep,2024,1,5779
SKU-8410001,Sep,2024,3,102
SKU-8420001,Sep,2024,5,374
SKU-8430000,Sep,2024,5,197
SKU-8440000,Sep,2024,24,272
SKU-8450001,Sep,2024,3,280
SKU-8460000,Sep,2024,11,230
SKU-8470000,Sep,2024,0,117
SKU-8480001,Sep,2024,0,0
SKU-8490001,Sep,2024,2,136
SKU-8500000,Sep,2024,9,967
SKU-8510000,Sep,2024,21,82
SKU-8520000,Sep,2024,29,375
SKU-8530000,Sep,2024,17,312
SKU-8540000,Sep,2024,18,196
SKU-8550000,Sep,2024,200,2156
SKU-8560001,Sep,2024,42,563
SKU-8570000,Sep,2024,6,328
SKU-8580000,Sep,2024,40,140
SKU-8590001,Sep,2024,0,21
SKU-8600001,Sep,2024,1,12
SKU-8610000,Sep,2024,11,282
SKU-8620000,Sep,2024,78,191
SKU-8630001,Sep,2024,9,317
SKU-8640000,Sep,2024,10,178
SKU-8650001,Sep,2024,2,159
SKU-8660001,Sep,2024,7,107
SKU-8670000,Sep,2024,61,262
SKU-8680001,Sep,2024,5,416
SKU-8690001,Sep,2024,5,132
SKU-8700001,Sep,2024,13,170
SKU-8710001,Sep,2024,119,691
SKU-8720000,Sep,2024,19,737
SKU-8730001,Sep,2024,8,267
SKU-8740000,Sep,2024,12,537
SKU-8750000,Sep,2024,5,259
SKU-8760000,Sep,2024,0,0
SKU-8770001,Sep,2024,38,455
SKU-8780001,Sep,2024,9,226
SKU-8790000,Sep,2024,1,86
SKU-8800001,Sep,2024,3,215
SKU-8810000,Sep,2024,8,203
SKU-8820000,Sep,2024,2,103
SKU-8830001,Sep,2024,2,332
SKU-8840000,Sep,2024,4,70
SKU-8850001,Sep,2024,54,199
SKU-8860000,Sep,2024,3,198
SKU-8870001,Sep,2024,6,152
SKU-8880001,Sep,2024,5,194
SKU-8890001,Sep,2024,3,228
SKU-8900000,Sep,2024,26,145
SKU-8910000,Sep,2024,43,512
SKU-8920000,Sep,2024,4,121
SKU-8930000,Sep,2024,0,0
SKU-8940001,Sep,2024,2,64
SKU-8950001,Sep,2024,17,156
SKU-8960000,Sep,2024,1,284
SKU-8970000,Sep,2024,1,113
SKU-8980000,Sep,2024,1,38
SKU-8990001,Sep,2024,39,301
SKU-9000000,Sep,2024,3,136
SKU-9010000,Sep,2024,31,239
SKU-9020000,Sep,2024,8,108
SKU-9030000,Sep,2024,0,0
SKU-9040001,Sep,2024,42,262
SKU-9050001,Sep,2024,3,116
SKU-9060001,Sep,2024,2,108
SKU-9070001,Sep,2024,10,204
SKU-9080000,Sep,2024,0,0
SKU-9090001,Sep,2024,0,30
SKU-9100001,Sep,2024,3,614
SKU-9110001,Sep,2024,0,0
SKU-9120000,Sep,2024,6,344
SKU-9130000,Sep,2024,4,123
SKU-9140000,Sep,2024,13,230
SKU-9150000,Sep,2024,18,133
SKU-9160001,Sep,2024,12,57
SKU-9170001,Sep,2024,28,210
SKU-9180001,Sep,2024,4,470
SKU-9190001,Sep,2024,64,240
SKU-9200000,Sep,2024,0,0
SKU-9210001,Sep,2024,16,131
SKU-9220001,Sep,2024,0,0
SKU-9230000,Sep,2024,0,19
SKU-9240000,Sep,2024,12,236
SKU-9250001,Sep,2024,49,448
SKU-9260000,Sep,2024,10,168
SKU-9270000,Sep,2024,4,121
SKU-9280000,Sep,2024,14,284
SKU-9290001,Sep,2024,57,211
SKU-9300000,Sep,2024,2,150
SKU-9310000,Sep,2024,0,86
SKU-9320000,Sep,2024,21,272
SKU-9330001,Sep,2024,0,0
SKU-9340001,Sep,2024,0,0
SKU-9350000,Sep,2024,2,197
SKU-9360001,Sep,2024,2,143
SKU-9370001,Sep,2024,68,375
SKU-9380001,Sep,2024,178,1299
SKU-9390000,Sep,2024,3,173
SKU-9400001,Sep,2024,10,118
SKU-9410000,Sep,2024,2,36
SKU-9420000,Sep,2024,6,469
SKU-9430001,Sep,2024,2,14
SKU-9440000,Sep,2024,43,188
SKU-9450001,Sep,2024,8,329
SKU-9460001,Sep,2024,3,188
SKU-9470001,Sep,2024,24,190
SKU-9480001,Sep,2024,18,166
SKU-9490000,Sep,2024,0,0
SKU-9500000,Sep,2024,0,0
SKU-9510000,Sep,2024,13,343
SKU-9520000,Sep,2024,9,206
SKU-9530000,Sep,2024,0,0
SKU-9540001,Sep,2024,1,45
SKU-9550001,Sep,2024,62,238
SKU-9560001,Sep,2024,9,170
SKU-9570000,Sep,2024,8,406
SKU-9580000,Sep,2024,5,202
SKU-9590000,Sep,2024,6,213
SKU-9600001,Sep,2024,9,75
SKU-9610000,Sep,2024,1,40
SKU-9620001,Sep,2024,0,0
SKU-9630000,Sep,2024,8,193
SKU-9640001,Sep,2024,0,0
SKU-9650000,Sep,2024,36,190
SKU-9660000,Sep,2024,0,0
SKU-9670000,Sep,2024,21,267
SKU-9680001,Sep,2024,10,246
SKU-9690001,Sep,2024,10,248
SKU-9700001,Sep,2024,5,66
SKU-9710000,Sep,2024,7,180
SKU-9720001,Sep,2024,0,0
SKU-9730001,Sep,2024,30,296
SKU-9740000,Sep,2024,27,119
SKU-9750001,Sep,2024,0,0
SKU-9760000,Sep,2024,4,305
SKU-9770001,Sep,2024,90,248
SKU-9780001,Sep,2024,11,235
SKU-9790001,Sep,2024,8,303
SKU-9800000,Sep,2024,27,162
SKU-9810001,Sep,2024,3,109
SKU-9820000,Sep,2024,14,228
SKU-9830000,Sep,2024,10,21
SKU-9840001,Sep,2024,1,59
SKU-9850001,Sep,2024,17,256
SKU-9860001,Sep,2024,0,0
SKU-9870001,Sep,2024,10,86
SKU-9880001,Sep,2024,2,106
SKU-9890000,Sep,2024,74,244
SKU-9900000,Sep,2024,18,365
SKU-9910000,Sep,2024,43,123
SKU-9920000,Sep,2024,12,225
SKU-9930000,Sep,2024,4,268
SKU-9940001,Sep,2024,19,197
SKU-9950001,Sep,2024,12,226
SKU-9960000,Sep,2024,15,523
SKU-9970001,Sep,2024,2,112
SKU-9980001,Sep,2024,16,99
SKU-9990000,Sep,2024,1,175
SKU-10000000,Sep,2024,1,38
SKU-10010001,Sep,2024,12,319
SKU-10020001,Sep,2024,2,125
SKU-10030000,Sep,2024,5,93
SKU-10040001,Sep,2024,0,0
SKU-10050001,Sep,2024,2,116
SKU-10060000,Sep,2024,3,135
SKU-10070001,Sep,2024,8,314
SKU-10080000,Sep,2024,0,133
SKU-10090001,Sep,2024,17,97
SKU-10100000,Sep,2024,18,117
SKU-10110001,Sep,2024,3,176
SKU-10120000,Sep,2024,5,128
SKU-10130001,Sep,2024,19,335
SKU-10140001,Sep,2024,2,117
SKU-10150000,Sep,2024,8,284
SKU-10160001,Sep,2024,16,271
SKU-10170001,Sep,2024,4,134
SKU-10180000,Sep,2024,1,259
SKU-10190000,Sep,2024,0,37
SKU-10200000,Sep,2024,7,39
SKU-10210000,Sep,2024,2,282
SKU-10220000,Sep,2024,0,0
SKU-10230001,Sep,2024,47,111
SKU-10240000,Sep,2024,15,323
SKU-10250001,Sep,2024,40,251
SKU-10260001,Sep,2024,40,367
SKU-10270001,Sep,2024,13,177
SKU-10280000,Sep,2024,6,235
SKU-10290001,Sep,2024,4,918
SKU-10300001,Sep,2024,0,0
SKU-10310000,Sep,2024,63,215
SKU-10320000,Sep,2024,81,573
SKU-10330001,Sep,2024,3,320
SKU-10340000,Sep,2024,0,88
SKU-10350000,Sep,2024,15,167
SKU-10360001,Sep,2024,7,296
SKU-10370000,Sep,2024,16,112
SKU-10380000,Sep,2024,0,0
SKU-10390001,Sep,2024,3,158
SKU-10400001,Sep,2024,0,0
SKU-10410001,Sep,2024,2,80
SKU-10420000,Sep,2024,43,855
SKU-10430001,Sep,2024,0,73
SKU-10440001,Sep,2024,2,88
SKU-10450000,Sep,2024,1,26
SKU-10460001,Sep,2024,1,83
SKU-10470001,Sep,2024,109,252
SKU-10480000,Sep,2024,0,0
SKU-10490001,Sep,2024,3,93
SKU-10500000,Sep,2024,0,0
SKU-10510000,Sep,2024,19,197
SKU-10520000,Sep,2024,4,66
SKU-10530000,Sep,2024,0,0
SKU-10540001,Sep,2024,3,226
SKU-10550001,Sep,2024,0,0
SKU-10560000,Sep,2024,0,0
SKU-10570001,Sep,2024,2,74
SKU-10580000,Sep,2024,19,143
SKU-10590000,Sep,2024,11,366
SKU-10600001,Sep,2024,1,118
SKU-10610000,Sep,2024,0,0
SKU-10620000,Sep,2024,21,162
SKU-10630001,Sep,2024,18,166
SKU-10640000,Sep,2024,2,403
SKU-10650001,Sep,2024,0,0
SKU-10660001,Sep,2024,0,0
SKU-10670001,Sep,2024,1,57
SKU-10680000,Sep,2024,4,64
SKU-10690001,Sep,2024,0,24
